Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,18-09-2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
OECD members,OED,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.676514398,0.578115749,0.558001457,0.744113227,1.86845885,1.767147413,1.78604597,1.735081816,1.462388691,2.645133974,2.999242323,2.536835581,1.82048353,1.967296805,1.901924619,1.807817399,0.764856314,0.870799028,0.766898097,0.869799163,0.950826357,0.651323767,0.615482551,0.586391252,0.511765741,0.525540092,0.663547525,0.58978652,0.358703539,0.471164664,0.867974802,0.817207817,0.648048235,0.716707657,1.001159993,1.139038594,1.240272346,1.207148265,1.705869738,0.840754609,1.107232678,1.383195485,1.167800081,1.135220317,1.010589969,0.526107254,
Oman,OMN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.279967339,0.208257324,0.315279121,0.856841858,41.44677108,37.82081136,38.41111758,38.00266499,36.40752376,71.77295707,50.96015838,38.253756,30.53965261,35.51781269,33.49953854,34.68158598,23.2128497,33.99578463,26.93290094,37.95334631,45.49497629,27.69315194,27.78564607,27.03018285,24.39727289,26.94559978,32.82276658,28.61864832,18.19369032,27.59977081,42.62404204,35.30394191,32.73429544,33.26975335,37.21239534,44.71109151,43.4260433,39.91482142,39.67115492,31.93843111,37.19756956,48.57602056,45.76647447,43.97538642,38.67361568,22.93079384,
Other small states,OSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.614958915,3.608473716,5.284990725,8.201450462,36.5086058,29.45259059,26.38544587,25.90589755,24.9543638,51.93043557,37.59682747,23.12113425,16.10207109,18.74372508,20.95675464,19.88945838,9.777419364,10.88189166,11.03161233,15.15351341,17.28484194,9.531925174,9.432329532,9.539783872,8.424158065,7.84105169,9.159516017,9.442321425,5.758312226,8.351050655,13.43438414,10.4147604,9.911624666,9.678363928,11.28362229,16.56022986,17.6002346,15.79211186,17.98782247,11.72031907,12.94301285,15.99612457,16.68884282,15.36400222,13.12130148,7.87805689,
Pakistan,PAK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.179716549,0.177466497,0.198250076,0.47572384,0.493248242,0.951162086,0.668387865,1.566548671,1.281300524,1.120522438,1.342253999,0.950735195,0.748940131,0.751515193,0.785433069,1.078549188,1.008661322,1.010180647,0.739320876,1.107047293,1.915050001,1.330040518,1.050130875,0.957974388,0.854166761,0.890227329,1.135507848,1.074579359,0.634779943,0.845257965,1.621077524,1.682156489,1.591854036,1.580144445,1.871362054,2.680570783,3.011372796,2.780838032,2.972387294,1.796395548,2.159826813,2.612157532,2.539161299,2.177353911,1.917214015,1.218289175,
Panama,PAN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.296166241,0.23828986,0.259186883,0.377903452,0.353023091,0.446101055,0.419852987,0.511896751,0.409459425,0.411112389,0.509247884,0.409213699,0.650738217,0.295184789,0.166557253,0.123443847,0.119525725,0.124543183,0.129725446,0.141060947,0.270038516,0.27051583,0.241444412,0.186976705,0.19057313,0.243858604,0.174362001,0.199540342,0.141024567,0.119575646,0.114885702,0.116753021,0.1225807,0.140066651,0.135706247,0.097219193,0.127248922,0.119625129,0.112349326,0.16034424,0.257356101,0.316676439,0.332342338,0.271881027,0.130595785,0.186495879,
Peru,PER,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.580218253,2.192670454,2.101109746,4.863315636,6.186599235,2.483803419,3.133250222,3.385782067,4.492712156,11.54607041,14.4801847,7.880445049,6.486261549,8.822385003,8.748410021,9.364134646,3.4518573,4.895674793,14.68102625,14.32865825,8.958813777,2.135777658,2.205131086,1.620030765,1.659156686,1.947405842,1.67326088,1.790268476,0.695440425,1.08502322,1.899274417,1.186998617,1.192304845,1.490281772,3.549311774,5.672833465,12.68352287,13.50102959,11.3208085,8.158022704,11.10188608,13.17645499,11.04293391,9.16299114,8.122219289,6.291385326,
Philippines,PHL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.664521528,4.165916057,4.617529199,6.967699566,5.058066759,3.954141906,3.615470727,3.758806911,2.836983493,4.688810123,4.737291121,2.739047861,2.314610866,2.805901079,2.082151439,2.176695921,2.3157224,2.630870361,2.895056746,2.479686752,1.923689203,1.488129013,1.234206394,0.957015533,0.944831829,1.136453211,0.883438067,0.71800996,0.633326854,0.41280175,0.518032534,0.516093727,0.714475332,0.959106184,1.030551278,1.144278244,2.061010092,4.34665596,2.08825338,2.096490761,2.902102428,4.009486712,2.572172569,2.013200113,2.886775891,1.637375164,
Palau,PLW,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Papua New Guinea,PNG,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.908200913,1.845464891,16.71317998,28.21165968,30.57125851,20.54061338,19.72981315,19.04992342,18.36259718,22.35182951,25.1507999,20.12934321,19.9373496,20.85248414,15.51403275,21.01711535,20.39550405,24.25881053,25.45977886,24.36190847,22.92867673,23.24634265,24.68823509,26.84418222,25.56537124,32.53427916,27.82816488,19.62232407,20.1815931,26.68085047,32.79628786,30.74084618,32.7853356,32.8791181,37.92252085,38.43894547,53.34286042,47.81039218,46.68992221,38.14367405,43.52449093,39.49570969,31.71915774,25.14365951,23.58477549,,
Poland,POL,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.409109818,2.271849499,1.715753604,1.201198893,0.967638157,1.132794224,0.855663245,0.800713193,0.49062897,0.427114391,0.641219758,0.873853151,0.60171687,0.657764627,1.551672442,1.375868306,1.8055421,1.504556762,2.243254785,1.217421644,1.586367347,1.924212836,1.457477847,1.077276804,0.964206692,0.851445527,
Pre-demographic dividend,PRE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.513982573,4.402494781,4.18176533,6.129941763,26.89993374,18.68659871,18.48771671,19.52034155,17.77710974,41.06597841,31.23774029,15.16644693,13.36150808,15.63775023,17.29715126,18.536887,11.03342208,14.67455368,14.6306327,21.62123989,15.48803537,17.21598663,20.34402766,20.29093514,21.52029454,21.30448525,23.12236474,20.82314405,14.00553625,16.81310664,23.57492179,19.34657959,16.61914531,17.94683981,27.18213974,33.12253356,31.92212523,31.00338907,34.59288177,21.68820135,22.08570902,28.34697989,25.58263342,22.11410033,18.92702054,11.760989,
Puerto Rico,PRI,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"Korea, Dem. People?s Rep.",PRK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.402043885,0.338811934,0.352355328,0.428533163,0.417735291,0.464437571,0.43311764,0.387684259,0.523982328,0.573379809,0.514268969,0.368310742,0.390165692,0.432082663,0.393974988,0.449507813,0.389901602,0.315910987,0.294739884,0.441908895,0.353504759,0.218820128,0.167188642,0.191703186,0.187018014,0.20990227,0.143048752,0.124713358,0.105867674,0.105383433,0.149322663,0.114785258,0.114250496,0.112077881,0.12148872,0.150145035,0.271586085,0.305150348,0.264769519,0.202316844,0.259236249,0.320090361,0.317971298,0.285545973,0.29379897,0.259370922,
Paraguay,PRY,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,2.401445119,2.103306887,2.075708092,2.972121728,2.493538334,3.443362999,2.491102488,2.975448421,3.139257809,3.951000147,3.423059274,2.536746079,3.510132386,2.27932216,2.023594303,2.794056122,3.304172643,3.646611064,2.92885556,3.223544314,2.757319731,2.372352979,2.580280519,2.652038016,2.244617047,2.63965825,2.226084023,2.014172337,1.950060988,1.851236483,1.575220087,1.782378087,2.343677417,2.49896556,1.964265208,1.924098837,2.304897026,2.131711376,1.834563159,2.127442525,2.638991547,1.919274438,2.04034952,1.877287044,2.091562453,2.197585863,
West Bank and Gaza,PSE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Pacific island small states,PSS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.321568512,1.091816503,1.250172097,1.977546696,1.630047218,1.53675591,1.176202967,1.390195331,1.120230772,1.663693192,2.171898653,1.613696258,2.357860193,2.217221373,1.598973459,1.804613233,2.096454424,2.576342822,2.35315745,2.376483366,2.186845266,1.567853884,1.905609905,2.186786322,2.23364539,2.231775358,2.434295485,1.7105036,1.671885128,1.318748395,1.287739825,1.356255698,1.434477076,1.802228431,1.494134504,1.706196258,2.178455669,2.491003755,2.959666115,2.737235799,3.837869122,4.459251219,4.773821706,4.207892426,4.313178441,3.957489733,
Post-demographic dividend,PST,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.639597264,0.553409221,0.537823687,0.708834638,1.821184992,1.746180427,1.753776978,1.705102396,1.430267286,2.545274483,2.824302816,2.385256004,1.689104139,1.787360571,1.746344382,1.670316313,0.718281951,0.800238413,0.705813761,0.782375865,0.853121183,0.598947612,0.566560509,0.544800778,0.46740727,0.469596973,0.604818135,0.532462009,0.330417088,0.429262154,0.80427857,0.774114925,0.596492818,0.656737433,0.915442744,1.019038193,1.063669397,1.055810838,1.562735357,0.742285014,0.96008994,1.185638747,0.968632744,0.956599366,0.854058353,0.424624333,
French Polynesia,PYF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.002302419,0.001477197,0.001898121,0.003877877,0.002640398,0.00207853,0.002431234,0.003219332,0.002012654,0.002307315,0.002319234,0.001574695,0.001392123,0.001390227,0.001053005,0.000965036,0.001033667,0.000955985,0.000926722,0.000967137,0.000815747,0.000911937,0.00116068,0.000916323,0.001307085,0.001943003,0.002106343,0.002080445,0.001621671,0.000877728,0.000964199,,,,,,,,,,,,,,,,
Qatar,QAT,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.231344543,0.240275559,0.393749279,1.035420717,50.29905385,40.92885459,40.93282414,38.00188217,37.98590112,82.48974942,65.52112927,39.98362568,30.0480514,34.26943503,43.76145533,35.95837208,20.46283685,24.97885907,19.83666881,32.91253207,43.16787759,26.38468194,25.87146917,25.24641402,21.01954734,21.34915573,25.03453205,25.30018236,18.02677739,23.97211935,32.38752345,28.47681742,27.17860331,25.79816753,29.23887076,32.49286278,30.90700757,25.4623483,25.89446821,17.82024282,17.8928637,21.15031199,21.44347558,20.41927595,17.37048825,11.29153808,
Romania,ROU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.155903511,5.090029244,5.179861433,6.063466756,5.134386703,4.957188397,4.179349652,3.1518598,2.764714442,3.218195363,2.785868911,1.027089902,1.81381613,3.601803773,3.617442088,2.780047761,2.494265316,2.494000272,2.353264473,2.19841846,1.636772859,2.035572516,1.469480925,1.485966475,2.063578721,2.207139764,1.767455628,1.56589098,1.030231551,
Russian Federation,RUS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.40298144,14.12329946,7.923035307,8.131795956,7.727637881,7.105906148,7.897247799,9.833085025,8.194822933,4.503441886,11.43194844,21.6557905,19.44054239,16.75760626,17.05108709,16.59442442,19.3537137,19.42074366,16.3106597,18.07004476,14.15160287,13.90126408,16.14764326,15.562738,13.73401254,13.47239864,10.30720954,
Rwanda,RWA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,8.509696843,7.162881873,7.461146479,11.25405195,12.86332737,9.104874697,7.516993518,12.72159,10.95564891,8.06525855,8.895894307,6.818131503,9.337219328,5.910342179,5.287484892,3.666744969,4.909083042,4.254859575,4.164755625,4.758145331,4.725727173,6.316358633,6.099375747,4.954911599,16.23524807,12.58111116,12.55576731,11.12756195,10.86994914,7.683703648,5.994264014,6.28173326,7.512744922,10.51342803,7.986410358,6.686903564,5.647818854,6.595094005,8.825925142,7.337110145,6.701650345,7.083884015,6.56680415,6.442592136,6.177391258,6.724796647,
South Asia,SAS,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.574039746,0.68262582,0.693979301,0.839515699,1.055309763,2.089683044,2.189402139,3.539966852,3.003388979,2.715384904,2.663308959,3.165925567,3.462703442,2.991798058,2.949983212,2.882909229,2.050123965,1.885871858,1.736285507,2.428074422,2.939657961,2.563268843,2.196445461,1.924220782,1.702516921,2.039324348,2.008115389,1.815222439,1.412709823,1.459367976,2.138738998,2.213008315,2.023679828,2.028743168,2.800120209,3.299075613,3.756821116,4.329075437,6.349784492,3.116588737,4.059409104,4.533357331,3.569915581,3.21051023,2.447428294,1.687840215,
Saudi Arabia,SAU,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.162614722,0.15184426,0.251182762,0.712085844,43.83303659,35.14424199,36.32022284,37.62143295,32.78562828,77.3676437,64.25388547,45.42670543,30.00752676,29.89264938,29.18839246,24.13244937,17.72231132,22.84368407,20.80800209,29.57546142,43.32835284,26.10616342,27.08228971,25.97777761,22.97670307,24.94213345,30.79392941,26.38489103,17.39994861,24.20826466,39.72292103,31.73721927,30.03346304,36.12040989,41.75419449,51.78091851,51.87417639,48.64325948,55.9055784,35.53809977,42.25470956,49.98529069,47.60968511,44.23466194,40.10882011,23.37391704,
Sudan,SDN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.002061225,0,0,0,0.000110939,9.24E-06,0,0,0,0.000258718,0.001394047,0.000609482,0.000561426,0.001172499,0.00203552,0.001102675,0.001082208,0.002167633,0.008259032,0.008207085,0.001775548,0.000708226,0,0,0,0.029226929,0.18438013,0.19489574,0.184386813,2.518557047,10.66865889,8.392927463,8.454797773,8.616678107,12.41016895,15.47194727,15.37085544,18.90631194,21.76136441,10.8530287,13.84512535,21.5933852,9.276068432,8.645393952,6.758842668,4.201952459,
Senegal,SEN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,1.849480831,1.637741504,1.602894365,2.273340076,6.418042196,6.176238632,3.299839982,4.079844134,3.466813942,2.835495928,3.565650275,3.902009416,4.200752769,3.31317356,3.453019891,2.343788933,2.306005484,1.894562871,2.069576721,2.275970324,2.425270021,2.475223223,2.354641419,2.224862309,3.712023727,4.120698598,3.905087399,3.953578131,3.869720743,2.841324782,3.109337354,2.852530714,3.068937736,3.443526959,2.44980127,2.425586992,2.425297721,2.870684593,4.334459516,4.230906198,4.162006538,5.049348527,6.34670846,5.033580159,4.544084571,5.788524345,
Singapore,SGP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.004085434,0.002456649,0.003185904,0.007509865,0.00559853,0.003915515,0.003239596,0.00146246,0.001967779,0.001601136,0.002579885,0.001126658,0.000835394,0.00076421,0.001001666,0.001162469,0.001960281,0.001698055,0.001360624,0.001110664,0.000920176,0.000727763,0.001020521,0.000671501,0.000735107,0.000949134,0.000830888,0.000726969,0.000710118,0.000371771,0.000326853,0.000404672,0.000436804,0.000597659,0.000559764,0.000312089,0.00032545,0.000397276,0.000625199,0.000582798,0.00045971,0.000521827,0.00043498,0.000361748,0.000491822,0.000451828,
Solomon Islands,SLB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,5.105109198,8.369069323,10.74142774,5.546450024,7.81181667,6.946430731,7.819958205,5.559005861,7.258938171,7.57291287,5.756339876,9.836650404,10.09248484,4.723210981,5.665490966,6.935517413,5.697176267,3.893388743,3.952940279,5.585074923,4.395612849,7.317854734,6.453299656,6.792399904,7.659844472,8.285283502,5.102759513,5.731465425,5.059307495,4.911432469,5.608136904,7.12810376,12.03529666,9.25066698,11.96896391,16.80650781,22.46386706,23.77856678,17.56200331,21.2459186,25.16813459,25.57084114,24.0386376,24.44833838,23.00543354,
Sierra Leone,SLE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,7.849600192,7.761798562,7.493634394,8.183670154,9.270596132,10.77653286,10.22622392,15.27827737,11.29439463,8.859529443,10.47294129,8.944693349,10.43349625,10.03154149,9.044714038,9.361745115,21.72933594,14.03724484,9.995165396,12.48830542,19.78186658,15.6008731,18.34094872,11.87872223,11.36536625,15.88760536,14.60718236,16.22269768,21.65614169,13.36678038,14.25444673,8.122800019,8.521910703,13.01385412,11.24353513,9.941119494,9.162827844,11.93194076,11.48081704,12.08660728,10.31143377,12.15283352,23.63186803,34.60040163,25.21494777,23.46867846,
El Salvador,SLV,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.665403519,0.560225235,0.597484203,0.905902566,0.859786847,1.06491157,0.719382306,0.979928334,0.946397756,1.013842696,1.230333995,1.166997113,2.417799353,0.837907506,0.479037068,0.299327905,0.308831583,0.304132434,0.314971554,0.333174467,0.838325771,1.08938325,0.762614981,0.539122545,0.538904144,0.731778988,0.473532425,0.750660423,0.594808299,0.501911057,0.446016104,0.431971622,0.403807839,0.391696695,0.374056154,0.348752887,0.468675298,0.478726389,0.496769054,0.491622575,0.886071866,0.717897436,0.699648336,0.783471914,0.975478192,0.912326809,
San Marino,SMR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,
Somalia,SOM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.19060994,14.69226309,17.82273317,
Serbia,SRB,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.611478219,0.510857552,0.308698904,0.181849599,0.283125255,2.026322865,1.569747747,0.733216211,0.609932898,1.945861417,1.425345762,1.608738625,1.585202797,2.880293776,1.21112703,2.282318426,2.944361847,2.184671373,1.487022665,1.335379038,1.219009701,
Sub-Saharan Africa (excluding high income),SSA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.730195997,4.28559273,4.760993508,7.182060314,14.8913502,11.07114348,11.77592249,12.83950181,11.12654028,20.44510067,19.06882659,12.63371576,11.5978785,11.63136148,10.4593367,13.23406598,9.046472899,9.439108557,9.62628065,11.85914475,14.75100137,10.62443682,11.01687564,10.31599338,10.83835452,11.52780694,12.70069337,11.32882533,8.635528249,9.058747458,13.2974612,11.97274352,11.42161194,11.60934817,13.48816423,16.77439183,17.41958453,18.73142658,23.73866854,13.81692786,14.80832894,18.54833106,16.54640569,14.67649446,12.29912985,8.022128205,
South Sudan,SSD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2931803,34.5786844,41.72990937,49.58645998,8.854132005,26.30387522,27.99120682,15.84648941,
Sub-Saharan Africa,SSF,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,4.728675607,4.284189764,4.759315267,7.179887326,14.88937965,11.06966754,11.77462197,12.83764321,11.12450403,20.44194012,19.06389124,12.62943646,11.59301056,11.62673531,10.45571855,13.22914024,9.040850006,9.434050241,9.620121972,11.85302291,14.74332432,10.61755819,11.00909932,10.30794366,10.82803679,11.51709043,12.69100417,11.31964689,8.624837575,9.051320116,13.29059511,11.96409237,11.41239931,11.60062816,13.48029433,16.76778882,17.41300609,18.72449429,23.73187687,13.81204402,14.8044361,18.54406241,16.54226678,14.67232001,12.29549231,8.017562974,
Small states,SST,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,5.244009497,4.991369642,5.282813299,6.72028938,28.68601887,22.97129337,22.2911663,21.62610692,21.40691273,44.25982336,33.5738563,21.11290615,13.60244107,15.50892611,17.70617295,16.99666583,8.851406328,9.975442501,9.473547161,13.40402072,15.83884712,9.157654378,9.173646581,8.9956735,8.03319647,7.433893043,8.69733042,8.657060382,5.157845461,7.409478646,12.00976957,9.32284772,8.973676739,9.003040805,10.60877807,15.54503105,16.81971048,15.23000343,17.26480332,11.37456063,12.57698393,15.79593802,16.53459135,15.19512913,13.08632112,7.808776935,
Sao Tome and Principe,STP,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.118071451,3.374974646,4.247561787,3.328622624,2.932481839,2.849842747,3.696443614,3.519155391,3.510978415,3.0121613,2.897979843,3.059139252,2.621298408,2.311920895,3.108624891,
Suriname,SUR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,19.87804708,19.86713828,20.32933298,16.2609815,31.64509438,16.58733876,17.316034,18.19332917,16.29153727,14.23367969,14.40084922,12.24607871,10.82879069,9.394683772,11.05771201,11.97255732,10.02464344,5.486079382,6.033941793,17.41603143,24.11806585,19.29445035,22.24535935,16.77608799,13.24140723,7.913303433,9.630372131,8.412783505,6.061083179,7.932613811,13.05455277,13.74138936,8.584417159,7.647516238,9.278632932,12.31147266,12.36676624,13.20643428,14.79417875,10.86301379,24.31499423,35.58604983,34.41160982,28.06030224,23.60299714,17.68389984,
Slovak Republic,SVK,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.252631422,0.153157772,0.084738652,0.816471355,0.516489517,0.469075543,0.47145028,0.365223962,0.316693829,0.341184912,0.38818795,0.355737879,0.25277076,0.259524826,0.301916965,0.333292148,0.305828987,0.335197057,0.393945349,0.267695649,0.331711645,0.35373416,0.326725018,0.294635031,0.293791625,0.288164072,
Slovenia,SVN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.193402456,0.191662439,0.183003093,0.13519269,0.131555363,0.166044607,0.206869085,0.137872331,0.147638948,0.242667351,0.19096868,0.213442033,0.228330277,0.389851358,0.198329779,0.276108867,0.352304949,0.246915568,0.201099829,0.263707414,0.262606813,
Sweden,SWE,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.817574537,0.760143055,0.636191365,0.970879032,1.135215025,0.783266417,0.806939513,0.584504332,0.634615251,0.713418202,0.646204095,0.587188799,0.667849203,0.663857814,0.531190641,0.5624634,0.489037234,0.4448036,0.711478055,0.735911618,0.460995228,0.275410685,0.279065883,0.350762797,0.346390234,0.379705909,0.318907896,0.313863233,0.285131711,0.232161681,0.263667369,0.272623,0.312530215,0.269401609,0.238163016,0.501053364,0.576783572,0.833422843,0.929685992,0.503849125,1.013489571,1.065822313,0.759294232,0.907599199,0.685236594,0.396448065,
Swaziland,SWZ,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,17.39784342,15.06100927,8.638506822,6.690786033,8.367823812,14.64403035,15.18757237,12.56114166,14.41909722,13.16247506,10.12850886,10.97857883,12.62526067,6.828236976,10.76394048,21.40983682,7.976172827,5.519500375,8.695184329,8.857177313,5.59511118,4.794797263,4.391279403,4.223090685,4.061471815,4.114090016,4.443576362,3.949831929,4.107299269,3.26309878,3.002136792,3.652052951,4.615495046,2.89076097,2.333543726,2.095371421,2.075854134,2.717815782,3.878504791,2.801432834,2.290831937,2.385151897,2.37816432,2.319656524,2.385656189,2.876350083,
Sint Maarten (Dutch part),SXM,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124123298,0.111514883,0.109511997,0.101569572,0.10199608,0.119075541,0.111417504,0.088629743,0.082036678,0.074372617,0.106691975,0.099596341,0.103564635,0.118654334,0.065813676,0.089150689,0.1026628,0.107701101,0.178606459,0.161350767,0.147076426,0.149876294,0.152209805,0.120439589,0.11736468,0.118316742,
Syrian Arab Republic,SYR,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,0.031796106,0.068950534,0.027169413,0.058543691,5.837027919,6.590155509,6.727403244,6.937276821,6.443645363,15.07214406,14.12539272,9.641894912,7.067316235,7.140694191,7.077282826,7.259366546,3.964018587,9.419097519,9.221316151,19.39647331,25.64769399,16.72555001,18.00823624,16.85650975,22.12039459,23.11773546,23.68610796,19.77144493,10.77931344,17.35110868,24.49753164,19.34096237,20.8656699,23.70587762,20.4747091,25.03298025,24.46520472,20.75075183,,,,,,,,,
Turks and Caicos Islands,TCA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,,,,,,,,,,,3.977961148,3.413276879,3.470210527,5.083712418,5.816637432,5.681865614,5.35463116,8.097449407,7.219809426,8.476658194,10.07839196,10.3706785,14.62711232,10.03418943,8.312922078,5.730366297,8.601065388,7.904166218,6.586180317,7.075784892,7.517348187,6.911052027,7.230661869,8.506966559,12.19880963,14.21634866,12.72771738,12.45518145,11.62555123,9.500054053,10.59349074,8.327720008,8.649644368,14.53241822,38.70699161,38.6208457,36.19471743,34.02870867,35.66781907,19.44451563,24.49817312,32.31071197,29.94063797,23.92062115,20.90805399,13.06783737,
