"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"CZE","Czech Republic",13825.9457265563,14653.6203763834,14819.4946406748,14977.1160006432,15396.3117820518,16242.5431891497,17628.6771451603,18252.5727653685,19517.9356689444,20914.7332340539,22095.3878539836,23891.7047437885,26250.4764062027,27974.487131849,27781.9446709234,27903.2587161981,29001.3680365492,29254.7312685144,30818.1081558477,32502.4753540118,33899.2865661657,36097.7052556977,38948.8629930003,42425.1669515594,44295.9171903288
"DNK","Denmark",22641.3419712986,23682.9947881579,24919.7177760022,25813.0130947329,26653.8239044055,28670.589999229,29450.0429841243,30640.3456230968,30788.6245747735,32911.4015319318,34150.1594558945,37284.4547535413,38958.859532939,41278.3268270571,40361.0963878281,43035.8920627169,44403.3848413929,44803.9682421214,46726.8541437832,47901.4473627066,49045.3391904109,51976.0057060956,55533.4473453486,59276.2125135595,62089.9144642065
"DJI","Djibouti",,,,,,,,,,,,,,,,,,,4103.95514221253,4289.08674752945,4574.47487619162,4692.57594197984,4885.22056254083,5341.10379368244,5779.67576510782
"DMA","Dominica",5232.77051278156,5506.57962888086,5751.26780969799,6071.08794080299,6211.56850396908,6516.25745451478,6653.95370110119,6551.44146725246,7070.44996040677,7452.32695336459,7712.20830890938,8300.59253034539,9055.27703036408,9884.29147443945,9839.80646098449,10017.6205343282,10198.5489561423,9945.28844638392,10146.3479815887,10910.297445078,11139.9489770197,11949.5340594635,11304.3597107511,11818.2260750258,12444.441138884
"DOM","Dominican Republic",4937.32982852089,5238.82842352732,5708.18806362925,6062.52208446044,6414.7431936464,6760.12568708907,6973.54118266074,7295.05653211466,7226.72128164732,7506.73376102155,8356.0129954527,9274.89251920962,10098.6935581053,10491.6195826735,10539.3978172914,11410.3487518272,11869.1339800985,11900.4909965793,12482.1645997155,13475.0164700416,14740.8196991498,16109.8559243457,16735.3325859465,18143.2244783874,19227.7155985312
"ECU","Ecuador",5636.98974385394,5715.87937707951,5940.06863610704,6077.54063067733,5758.07312887094,5838.90252506331,6094.34852620431,6332.18587440929,6513.29940397409,7117.17171510966,7598.94624516709,8037.88327855445,8294.64140880163,8845.55449946042,8818.67236017466,9090.30823347373,9857.52181613622,10311.4025981044,11153.6845018163,11713.1715024724,11060.2876329825,11034.2698481839,11617.9087583298,11843.3936365093,11878.7183637027
"EGY","Egypt",4464.63930294782,4678.06441227712,4920.25436174378,5149.25824855813,5431.88583046093,5794.12525672253,6015.09582124582,6139.67907519052,6334.57171365628,6648.42901863669,7033.91957397282,7606.75642664804,8219.48253907523,8820.71672715393,9131.49808549837,9522.51019855658,9686.0463784655,11092.7432596071,11221.3819091064,10895.9448542272,11512.4023933352,11192.372891628,11014.4861365513,11643.2204975294,12283.8073656393
"SLV","El Salvador",3883.59736266255,3944.06343388797,4097.2763416705,4215.59728718393,4333.66420216924,4447.64319702201,4554.85064255581,4672.34895019673,4807.71096383455,4956.54844128673,5224.75057267726,5591.43454411407,5823.16591888304,6063.27757919611,5956.86680047992,6127.07874286177,6465.81063583688,6541.21205662045,6877.15608805766,7233.19382659099,7597.68556994058,8038.62552899494,8454.05819814848,8825.45174942152,9164.34612258003
"GNQ","Equatorial Guinea",1264.21789959101,2065.15464064925,5049.62735986237,6071.15900380934,7429.74141090269,8617.72085040366,13807.9357456742,16076.2795632404,17891.4757865652,24283.6950095467,27963.0651598316,29646.2108117061,33506.4068783564,38407.8796833546,37447.5078711509,32965.8995906495,34280.254893443,37570.6353966964,34766.0115782044,33696.1264123214,24042.4970922993,20458.8122673241,22551.083245578,20855.8113579151,19379.2424653675
"ERI","Eritrea",1258.91299994635,1405.60625263886,1543.82947708527,1580.77582862793,1581.61324760531,1528.58166086177,1639.99765428626,1642.46055238761,1553.45492202128,1547.72586730985,1575.13894044576,1556.66229076469,1578.90477177256,1420.73966080822,1459.83008324081,1485.19843501387,1625.50615569996,,,,,,,,
"EST","Estonia",6456.6861541639,6866.3588646205,7966.22796821627,8438.0902896761,8419.57197726711,9437.80654804971,10326.3270127933,11670.3655638907,13123.8378110674,14522.4734639209,16624.9117480039,19307.4501937681,22164.748517714,22830.0896302879,20608.8957894538,21811.5118981424,24777.4689285257,26190.552660838,27642.584786115,29135.7051198125,29389.2553208368,31577.0688451249,33964.3141525902,37473.2547812386,39986.237100187
"ETH","Ethiopia",413.219927606804,458.326230896739,466.471079499919,442.21947905073,458.305558071131,482.884422173038,519.271662262429,520.339279433264,503.972448871329,571.403684656384,640.658135231573,711.587030564819,792.353563597377,870.71527741384,928.625672372618,1028.32373569636,1134.78452182361,1213.59611566561,1283.5705569043,1513.70340603175,1657.344622083,1878.81195655235,2021.56104599467,2154.7546051196,2319.70737799741
"FJI","Fiji",5060.22006830259,5338.51902036386,5255.16072517962,5333.46675118203,5841.7227281682,5836.73921691918,6062.23960102289,6344.80659846468,6520.71136256449,7035.78392787422,7272.43741380694,7573.55385677742,7634.12316985065,7777.69269157378,7653.43597497549,7914.08251679314,8263.06460156874,8839.47498912207,9536.26024764106,11346.8672628645,12412.4221818948,12632.0135318102,13429.3159184274,14183.56389614,14289.9605021771
"FIN","Finland",19539.5334576893,20038.4808067195,21786.9099036934,23575.9949336352,24767.280673451,26796.3603423706,27807.7081100488,28605.1223159604,29021.5670530932,31175.8834703703,32051.7940038456,34409.0274886861,37792.4143812135,40083.6972699668,38000.2456254076,38986.2159635875,40916.8385790274,40873.0953326066,41493.1416470359,41757.4021894413,42497.7049785783,44934.4482077785,47644.4283783986,51318.3418366854,53171.585085277
"FRA","France",20727.4266509009,21306.2506118642,22235.9761413558,23358.4997886689,24307.4987876484,26101.9688962674,27501.9346200141,28523.8857271382,28143.638094743,29036.3894396286,30498.5792943609,32425.1213270134,34079.9323363927,35095.2629574491,34703.595736532,35930.3132944488,37440.6386298685,37679.1217798605,39523.8539542181,40144.0268283679,40849.9973780501,42924.613626021,44755.3252758511,48136.2068705809,50992.9611688192
"GAB","Gabon",14249.3675706423,14657.8744264015,15374.1822059813,15692.9970907734,14147.012369984,13852.3390101064,14117.7550514267,13968.7683600753,14199.2358954734,14315.0350314701,14755.3810193023,14366.1071247943,15187.8176809643,14517.8285230668,14177.1464233153,14837.0718259198,15638.6914694995,15356.1915415561,15114.3691935162,15370.9761530686,14699.5662365533,14286.2537403689,15006.7640910411,15103.6090264939,15611.6486204056
"GMB","Gambia",1650.91911782904,1666.09734167745,1723.91685538911,1749.54254107557,1830.71197101166,1913.78299217047,2004.73194932358,1908.2608251723,2011.81075525971,2142.75386886381,2091.55151398548,2078.64098540812,2134.5163613014,2244.50059502331,2341.67675797681,2434.8912487673,2215.7511092395,2199.78814290614,2121.48639167384,2027.03134851532,2066.85935860117,2068.74298831129,2072.6524500401,2210.63867300666,2321.23774758047
"GEO","Georgia",1884.35909929089,2212.64388986957,2568.64333030463,2745.29680473508,2924.39145534076,3104.5156688912,3377.0511264287,3650.85722628051,4157.87940245561,4545.2931220147,5169.06242553642,5860.35839090646,6810.19084568042,7132.20527273223,6986.00455079764,7564.06307014744,8360.29720703065,9826.05275341086,10611.7741169939,11575.547210705,12089.1694050447,12858.4834001898,13589.7073915159,14604.3844435456,15655.6739063701
"DEU","Germany",23507.6905356708,24019.3435410224,24564.129070046,25344.0441172764,26291.2110793898,27210.8722581114,28380.8115526088,29178.6374658122,29877.3263697634,31307.861593288,31794.0960095207,34114.6212431731,36243.4604251244,37802.3874303197,36842.9161976042,38982.4263045636,42541.5310884096,43359.6148271723,44993.8927459315,47011.5510935131,47609.7810045816,50579.6839299266,53121.9876792716,56689.0957331988,57530.3030344638
"GHA","Ghana",1495.57509777773,1552.14336241976,1604.14940462698,1656.98837298131,1712.40943341258,1771.53600416149,1837.249430348,1903.14626963294,1989.76707833549,2104.81101901128,2241.2872300746,2394.93006117327,2500.80421841457,2711.87615813124,2792.96818103403,2973.83282049443,3379.48499790009,3781.86625632064,5259.61806897265,5454.14389253995,5117.33709503396,4890.01896330611,4996.63870607304,5320.97563352151,5652.15060759374
"GRC","Greece",15395.3113386265,16110.2041981863,17149.9466626989,18033.0723251667,18464.7320754725,19524.6802172826,20963.8427229272,22615.9356074635,23871.969989623,25439.3544311274,25577.5241052346,28510.9425374082,29284.6739561141,30856.0118395987,30381.4903146476,28172.1451926909,26141.3195540168,25284.4640898476,26097.8718575346,26838.4551682373,26895.3256508608,27826.1509404389,29233.7966332607,31467.072960927,32506.3589653217
"GRD","Grenada",5248.08604468882,5541.9666284987,5887.29009196902,6623.69611418517,7154.03234948943,7641.54665529521,7620.28167651853,7977.14779472664,8862.53934735282,9012.57627606134,10495.5275035381,10354.2138386443,11255.8564211141,11554.3082084597,10838.224281864,10862.8674376857,11115.7069552334,11164.4387152213,11887.5776733366,13041.8161057843,14152.4175665278,15025.8216639411,16217.4998498411,17210.4790630662,17792.9086435426
"GTM","Guatemala",4136.96544104935,4234.34576045405,4390.57687468554,4552.88732322074,4683.99190826085,4842.2164822443,4943.64828164281,5097.52962931945,5208.76182517235,5401.53215639429,5633.13453947345,5993.15213993451,6414.10477958152,6624.49097485001,6585.0645015788,6728.2467257054,7025.67455437816,7320.15341718537,7446.58799148323,7758.49313511813,8194.44068126817,8221.74642722191,8317.36410115835,8654.26854760144,9019.69380356991
