"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"FIN","Finland",2.2,2.3,2.4,2.4,17.7797,13.8221,17.5578,17.9306,17.27,15.3982,15.8908,16.5419,16.7845,16.5755,17.0179,17.5223,17.6113,17.9046,17.8997,18.0679,3.3309,18.5492,18.5492,18.5492,18.5492
"FRA","France",3.2852,9.3947,3.3215,3.3337,9.7585,10.4686,10.6998,10.8991,11.106,11.3264,11.5591,11.7555,11.6042,11.8897,12.1381,12.386,12.4482,12.8625,13.1765,13.4907,13.8191,14.1274,14.4185,14.7379,14.7379
"GAB","Gabon",0.2959,0.851733333333333,1.40756666666667,1.9634,2.51923333333333,3.07506666666667,3.6309,4.18673333333333,4.74256666666667,5.2984,3.998,2.6976,1.3972,0.0968,0.4472625,0.797725,1.1481875,1.49865,1.8491125,2.199575,2.5500375,2.9005,3.6279,3.6279,3.6279
"GMB","Gambia",0.035,0.035,0.035,0.263316666666667,0.491633333333333,0.71995,0.948266666666667,1.17658333333333,1.4049,0.5753,0.5817,0.5832,0.8672,0.9389,0.77245,0.606,0.92925,1.2525,1.38393333333333,1.51536666666667,1.6468,1.6468,1.6468,1.6468,1.6468
"GEO","Georgia",4.792,7.7155,8.5122,8.7293,8.8718,8.5384,8.023,8.0707,8.0596,7.9658,7.9578,7.8626,7.8094,7.9375,8.1178,8.3965,8.4367,8.2089,8.2982,8.5957,9.0229,9.9975,10.9861,11.8494,11.8494
"DEU","Germany",3.0745,3.123,3.1407,3.1871,3.224,13.5732,13.7152,13.8708,14.1107,14.2376,14.4237,14.5952,14.8233,15.1078,15.4809,15.671,15.9076,16.072,16.5373,16.8408,17.0457,17.3341,17.484,17.484,17.484
"GHA","Ghana",0.062,0.062,0.0666666666666667,0.0713333333333333,0.076,0.0806666666666667,0.0853333333333333,0.09,0.58435,1.0787,0.7433,0.4079,0.0725,1.0477,1.2761,1.1546,0.0979,0.0956,1.7598,1.5009,2.0017,2.243,2.4878,4.2001,4.2001
"GRC","Greece",3.8342,3.8322,3.9455,4.0795,6.9619,7.1484,7.3987,7.9369,8.1067,8.2422,6.8739,6.9069,7.1086,7.2702,7.5146,7.7079,7.8432,7.8036,7.8263,8.7528,8.7537,8.957,9.112,9.112,9.112
"GRD","Grenada",0.65,0.52675,0.4035,2.4137,4.4239,4.1245,4.1085,4.0926,4.0769,4.2019,4.3269,4.4519,4.45295454545455,4.45400909090909,4.45506363636364,4.45611818181818,4.45717272727273,4.45822727272727,4.45928181818182,4.46033636363636,4.46139090909091,4.46244545454545,4.4635,6.2837,6.2837
"GTM","Guatemala",1.1,1.0165,0.933,0.90405,0.8751,0.96496,1.05482,1.14468,1.23454,1.3244,1.41426,1.50412,1.59398,1.68384,1.7737,1.42946,1.08522,0.74098,0.39674,0.0525,0.0536,0.0602,0.0686,0.4286,0.4286
"GIN","Guinea",0.13,0.21488,0.29976,0.38464,0.46952,0.5544,0.566925,0.57945,0.591975,0.6045,0.1032,0.10256,0.10192,0.10128,0.10064,0.1,0.18046,0.26092,0.34138,0.42184,0.5023,0.207,0.207,0.207,0.207
"GNB","Guinea-Bissau",0.166,0.166,0.26515,0.3643,0.46345,0.5626,0.66175,0.7609,0.86005,0.9592,0.897525,0.83585,0.774175,0.7125,0.7858,0.596,0.6264,0.58015,0.5339,0.5229,0.7587,0.721,0.70305,0.6851,0.6851
"GUY","Guyana",0.33,0.2555,0.181,1.05993333333333,1.93886666666667,2.8178,2.6756,2.5334,2.3912,2.249,2.1068,1.9646,1.8224,1.6802,1.538,1.6933,1.36766666666667,1.04203333333333,0.7164,0.6275,0.6972,0.7324,0.7869,1.8421,1.8421
"HTI","Haiti",0.16,0.220133333333333,0.280266666666667,0.3404,0.416069230769231,0.491738461538462,0.567407692307692,0.643076923076923,0.718746153846154,0.794415384615385,0.870084615384615,0.945753846153846,1.02142307692308,1.09709230769231,1.17276153846154,1.24843076923077,1.3241,1.084925,0.84575,0.606575,0.3674,0.549633333333333,0.731866666666667,0.9141,0.9141
"HND","Honduras",0.65,0.741,0.832,1.1734,1.5148,1.8562,1.76586,1.67552,1.58518,1.49484,1.4045,1.35456,1.30462,1.25468,1.20474,1.1548,1.33346666666667,1.51213333333333,1.6908,0.6848,0.6704,1.3398,1.0467,0.7357,0.7357
"HUN","Hungary",8.9164,9.0269,8.9861,9.1985,9.1353,8.4809,8.9627,9.5494,9.7354,9.3026,8.9281,9.4437,8.9401,9.4535,9.464,9.3201,9.4143,9.6406,9.8646,9.9691,9.803,9.874,10.1484,10.3232,10.3232
"ISL","Iceland",16.0979,16.1396,17.0734,14.7621,17.5274,17.4822,17.5115,17.7112,18.0937,18.1346,18.4746,18.3584,18.7811,19.7233,19.8767,18.7855,18.9305,19.2291,19.6669,19.7262,20.097,19.0457,19.686,20.291,20.291
"IND","India",0.513,0.513,0.513,0.513,1.1021,1.6912,1.7185,0.5552,1.8068,1.8309,1.8665,1.3651,1.3848,1.4228,1.4788,1.5314,1.7285,1.809,1.9379,2.0986,1.4509,2.2543,2.8858,2.5842,2.5842
"IDN","Indonesia",0.162,0.162,0.162,0.162,0.162,0.162,0.4249,0.6878,0.9507,0.677133333333333,0.403566666666667,0.13,2.329,1.7366,1.1442,1.2409,1.4918,1.7427,2.2822,1.9275,1.5728,2.00135,2.4299,2.8418,2.8418
"IRN","Iran, Islamic Republic of",0.85,0.85,0.9495,1.049,1.2538,1.4586,1.6634,1.8682,2.073,2.2778,2.292,2.2251,2.243825,2.26255,2.281275,2.3,1.9971,2.35423333333333,2.71136666666667,3.0685,3.0433,3.40055,3.7578,1.5844,1.5844
"IRQ","Iraq",0.55,0.55,0.55,0.55,0.547666666666667,0.545333333333333,0.543,0.581333333333333,0.619666666666667,0.658,1.98,1.7785,1.577,1.27253333333333,0.968066666666667,0.6636,1.1374,1.6112,2.085,2.914,1.6498,2.5688,2.6501,2.7527,2.7527
"IRL","Ireland",2.1054,2.1058,2.1366,2.197,2.2696,16.2591,17.2358,17.7912,17.3993,15.1157,15.8097,16.3334,16.8247,16.8544,16.6539,16.9776,16.6583,16.5286,16.238,18.875,19.5224,18.8058,19.3942,3.3125,3.3125
"ISR","Israel",12.5669,9.9082,9.8797,9.976,10.1157,9.8458,9.9553,9.9006,9.7702,9.5901,9.5914,9.4897,9.2692,8.9349,8.7568,8.6947,8.8004,8.8204,8.8651,8.8701,8.9084,9.0437,9.1785,4.6249,4.6249
"ITA","Italy",5.673,5.7347,5.8366,5.9177,5.9882,3.4586,3.5129,3.5584,8.8328,8.7756,8.6503,8.8033,9.0127,9.0303,9.0436,9.332,9.3675,9.2339,9.2401,9.4724,9.5631,9.7863,10.041,9.7175,9.7175
"JAM","Jamaica",0.57,1.401,1.401,1.57515,1.7493,1.92345,2.0976,2.27175,2.4459,2.24666,2.04742,1.84818,1.64894,1.4497,1.55375,1.6578,1.76185,1.8659,1.9026,1.8069,1.8654,2.0615,2.7735,0.8068,0.8068
"JPN","Japan",9.6721,9.6721,9.922,10.1719,10.41615,10.6604,10.89205,11.1237,11.33745,11.5512,11.45395,11.3567,11.61775,11.8788,12.17925,12.4797,11.6382,12.9631,13.40865,13.8542,14.10795,14.3617,13.2574,12.1531,12.1531
"JOR","Jordan",1.66,1.66,1.66,3.7984,4.842,4.9083,5.0868,5.0251,5.2561,5.3034,5.2618,5.5981,5.4602,5.1799,5.6279,5.7664,5.7207,5.675,5.6293,5.9487,5.39,3.2854,5.6835,2.8212,2.8212
"KAZ","Kazakhstan",13.2333,12.3262,10.8366,10.4997,9.9952,9.454,9.8941,10.2293,10.2917,10.3706,10.4848,10.9709,11.0387,10.8171,11.4136,11.6493,11.8687,11.9752,11.9761,11.1802,7.2936,7.2936,7.2936,7.2936,7.2936
"KEN","Kenya",0.132,0.132214285714286,0.132428571428571,0.132642857142857,0.132857142857143,0.133071428571429,0.133285714285714,0.1335,0.2933,0.4531,0.46985,0.4866,0.50335,0.5201,0.5585,0.8757,1.5673,1.5755,1.0774,1.1233,0.865,1.0362,1.0587,1.3221,1.3221
"KIR","Kiribati",2.3407,2.3407,2.3407,2.3407,2.4294,2.5181,2.6068,2.6955,2.7842,2.8729,3.131375,3.38985,3.648325,3.9068,3.85,4.3245,4.0784,4.46275,4.8471,4.84096666666667,4.83483333333333,4.8287,4.33145,3.8342,3.8342
"PRK","Korea, Democratic People's Repub",2.97,3.4908125,4.011625,4.5324375,5.05325,5.5740625,6.094875,6.6156875,7.1365,7.19582,7.25514,7.31446,7.37378,7.4331,7.24473333333333,7.05636666666667,6.868,3.4463,5.83875,8.2312,5.96615,3.7011,8.1323,8.1323,8.1323
"KOR","Korea, Republic of",1.1,1.2,1.2,1.3,1.3,1.3,1.4,1.5,3.32,6.0342,5.5835,5.7751,6.0018,6.1799,6.3962,6.6224,6.782,6.9419,7.389,7.8167,8.2337,9.3257,9.4811,7.3009,7.3009
"KWT","Kuwait",1.783,1.8365,1.89,2.510675,3.13135,3.752025,4.3727,3.13635,1.9,1.5,5.5,5.6073,6.2073,6.5568,6.6976,8.9589,8.9571,8.8868,8.7387,9.3132,9.7977,7.0899,7.3489,7.4145,7.4145
"KGZ","Kyrgyzstan",12.6298,12.425,11.7723,11.4966,11.2835,10.7578,10.1187,9.5959,9.3991,9.1589,8.8547,8.464,8.2401,8.0578,8.0211,7.9853,8.1252,8.1962,8.6324,8.1575,8.1575,8.1575,8.1575,8.1575,8.1575
"LAO","Lao People's Democratic Republic",1.5983,0.586,0.766825,0.94765,1.128475,1.3093,1.317525,1.32575,1.333975,1.3422,1.2758,1.2225,1.1692,1.1159,1.0626,1.6381,1.34205,1.046,1.4668,1.7338,1.05,1.0304,1.6369,0.9522,0.9522
"LVA","Latvia",8.5525,8.661,8.4351,8.0383,8.221,8.1612,7.9561,8.1174,8.2991,8.598,8.119,8.8351,8.9027,9.0286,8.2441,8.2303,8.152,8.0613,8.1413,8.1249,8.0017,7.9948,7.9422,7.9422,7.9422
"LBN","Lebanon",2.1,2.1,2.1,2.556075,3.01215,3.468225,3.9243,3.19435,2.4644,1.73445,1.0045,2.4707,3.8003,2.76105,1.7218,4.1133,5.1449,4.46245,3.78,3.7421,3.6446,3.5835,3.6673,3.7773,3.7773
"LSO","Lesotho",0.054,0.1223125,0.190625,0.2589375,0.32725,0.3955625,0.463875,0.5321875,0.6005,0.619671428571429,0.638842857142857,0.658014285714286,0.677185714285714,0.696357142857143,0.715528571428571,0.7347,1.04995,1.3652,1.68045,1.9957,2.31095,2.6262,2.94145,3.2567,3.2567
"LBR","Liberia",0.023,0.023,0.023,0.0715571428571428,0.120114285714286,0.168671428571429,0.217228571428571,0.265785714285714,0.314342857142857,0.3629,0.343475,0.32405,0.304625,0.2852,0.9281,0.4869,0.41718,0.34746,0.27774,0.20802,0.1383,0.269566666666667,0.400833333333333,0.5321,0.5321
